campaign_id,campaign_name,customer_segment,customer_tier,primary_segment,treatment_grp,engagement_segment,category_engagement_tier,start_date,end_date,cmpgn_rvn,total_cost,audience,conversions,rvn_per_customer,rvn_per_converter
CMP-2026-003,Summer Win Big Offer,Growth,Medium Value,Engagement Growth,CONTROL,Low,High Engagement,2026-07-01,2026-07-31,30.79,0.0,22,5,1.4,6.16
CMP-2026-003,Summer Win Big Offer,Growth,Medium Value,Engagement Growth,CONTROL,Low,Low Engagement,2026-07-01,2026-07-31,10.94,0.0,25,2,0.44,5.47
CMP-2026-003,Summer Win Big Offer,Growth,Medium Value,Engagement Growth,CONTROL,Low,Medium Engagement,2026-07-01,2026-07-31,27.79,0.0,20,4,1.39,6.95
CMP-2026-003,Summer Win Big Offer,Growth,Medium Value,Engagement Growth,CONTROL,Very Low,High Engagement,2026-07-01,2026-07-31,0.0,0.0,6,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Growth,Medium Value,Engagement Growth,CONTROL,Very Low,Low Engagement,2026-07-01,2026-07-31,0.0,0.0,2,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Growth,Medium Value,Engagement Growth,CONTROL,Very Low,Medium Engagement,2026-07-01,2026-07-31,0.0,0.0,1,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Growth,Medium Value,Engagement Growth,TEST,Low,High Engagement,2026-07-01,2026-07-31,112.56,23.1,131,20,0.86,5.63
CMP-2026-003,Summer Win Big Offer,Growth,Medium Value,Engagement Growth,TEST,Low,Low Engagement,2026-07-01,2026-07-31,115.74,20.5,100,21,1.16,5.51
CMP-2026-003,Summer Win Big Offer,Growth,Medium Value,Engagement Growth,TEST,Low,Medium Engagement,2026-07-01,2026-07-31,130.77,20.9,104,21,1.26,6.23
CMP-2026-003,Summer Win Big Offer,Growth,Medium Value,Engagement Growth,TEST,Very Low,High Engagement,2026-07-01,2026-07-31,16.84,2.9,9,4,1.87,4.21
CMP-2026-003,Summer Win Big Offer,Growth,Medium Value,Engagement Growth,TEST,Very Low,Low Engagement,2026-07-01,2026-07-31,12.96,1.1,6,1,2.16,12.96
CMP-2026-003,Summer Win Big Offer,Growth,Medium Value,Engagement Growth,TEST,Very Low,Medium Engagement,2026-07-01,2026-07-31,4.27,0.9,4,1,1.07,4.27
CMP-2026-003,Summer Win Big Offer,Win-Back,High Value,Win-Back VIP,CONTROL,Very High,High Engagement,2026-07-01,2026-07-31,12.27,0.0,7,2,1.75,6.14
CMP-2026-003,Summer Win Big Offer,Win-Back,High Value,Win-Back VIP,CONTROL,Very High,Low Engagement,2026-07-01,2026-07-31,4.28,0.0,6,1,0.71,4.28
CMP-2026-003,Summer Win Big Offer,Win-Back,High Value,Win-Back VIP,CONTROL,Very High,Medium Engagement,2026-07-01,2026-07-31,0.0,0.0,1,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,High Value,Win-Back VIP,TEST,High,Low Engagement,2026-07-01,2026-07-31,0.0,0.2,2,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,High Value,Win-Back VIP,TEST,High,Medium Engagement,2026-07-01,2026-07-31,0.0,0.1,1,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,High Value,Win-Back VIP,TEST,Very High,High Engagement,2026-07-01,2026-07-31,3.3,2.8,23,1,0.14,3.3
CMP-2026-003,Summer Win Big Offer,Win-Back,High Value,Win-Back VIP,TEST,Very High,Low Engagement,2026-07-01,2026-07-31,11.81,2.5,15,2,0.79,5.91
CMP-2026-003,Summer Win Big Offer,Win-Back,High Value,Win-Back VIP,TEST,Very High,Medium Engagement,2026-07-01,2026-07-31,19.69,4.4,19,5,1.04,3.94
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,CONTROL,High,High Engagement,2026-07-01,2026-07-31,0.0,0.0,3,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,CONTROL,High,Medium Engagement,2026-07-01,2026-07-31,5.54,0.0,4,1,1.39,5.54
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Low,High Engagement,2026-07-01,2026-07-31,0.0,0.0,15,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Low,Low Engagement,2026-07-01,2026-07-31,0.0,0.0,10,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Low,Medium Engagement,2026-07-01,2026-07-31,2.9,0.0,11,1,0.26,2.9
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Moderate,High Engagement,2026-07-01,2026-07-31,5.65,0.0,12,2,0.47,2.83
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Moderate,Low Engagement,2026-07-01,2026-07-31,0.0,0.0,4,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Moderate,Medium Engagement,2026-07-01,2026-07-31,0.0,0.0,5,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Very Low,High Engagement,2026-07-01,2026-07-31,14.91,0.0,51,3,0.29,4.97
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Very Low,Low Engagement,2026-07-01,2026-07-31,10.5,0.0,25,2,0.42,5.25
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,CONTROL,Very Low,Medium Engagement,2026-07-01,2026-07-31,5.58,0.0,21,1,0.27,5.58
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,TEST,High,High Engagement,2026-07-01,2026-07-31,8.05,2.3,13,2,0.62,4.03
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,TEST,High,Low Engagement,2026-07-01,2026-07-31,4.92,1.2,7,1,0.7,4.92
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,TEST,High,Medium Engagement,2026-07-01,2026-07-31,4.78,1.2,7,1,0.68,4.78
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,TEST,Low,High Engagement,2026-07-01,2026-07-31,39.77,12.6,86,8,0.46,4.97
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,TEST,Low,Low Engagement,2026-07-01,2026-07-31,23.76,7.3,48,5,0.5,4.75
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,TEST,Low,Medium Engagement,2026-07-01,2026-07-31,19.68,8.6,66,4,0.3,4.92
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,TEST,Moderate,High Engagement,2026-07-01,2026-07-31,20.58,5.6,36,4,0.57,5.15
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,TEST,Moderate,Low Engagement,2026-07-01,2026-07-31,3.14,2.0,15,1,0.21,3.14
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,TEST,Moderate,Medium Engagement,2026-07-01,2026-07-31,0.0,1.6,16,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,TEST,Very High,High Engagement,2026-07-01,2026-07-31,5.02,1.4,4,2,1.26,2.51
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,TEST,Very High,Medium Engagement,2026-07-01,2026-07-31,0.0,0.1,1,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,TEST,Very Low,High Engagement,2026-07-01,2026-07-31,78.33,23.4,154,16,0.51,4.9
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,TEST,Very Low,Low Engagement,2026-07-01,2026-07-31,83.13,20.3,123,16,0.68,5.2
CMP-2026-003,Summer Win Big Offer,Win-Back,Low Value,Win-Back Reactivation,TEST,Very Low,Medium Engagement,2026-07-01,2026-07-31,34.57,12.6,91,7,0.38,4.94
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,CONTROL,High,High Engagement,2026-07-01,2026-07-31,6.41,0.0,15,2,0.43,3.21
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,CONTROL,High,Low Engagement,2026-07-01,2026-07-31,0.0,0.0,4,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,CONTROL,High,Medium Engagement,2026-07-01,2026-07-31,0.0,0.0,9,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,CONTROL,Low,High Engagement,2026-07-01,2026-07-31,0.0,0.0,2,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,CONTROL,Low,Low Engagement,2026-07-01,2026-07-31,0.0,0.0,2,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,CONTROL,Low,Medium Engagement,2026-07-01,2026-07-31,7.82,0.0,3,1,2.61,7.82
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,CONTROL,Moderate,High Engagement,2026-07-01,2026-07-31,0.0,0.0,8,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,CONTROL,Moderate,Low Engagement,2026-07-01,2026-07-31,0.0,0.0,9,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,CONTROL,Moderate,Medium Engagement,2026-07-01,2026-07-31,0.0,0.0,3,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,CONTROL,Very High,High Engagement,2026-07-01,2026-07-31,6.56,0.0,7,2,0.94,3.28
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,CONTROL,Very High,Low Engagement,2026-07-01,2026-07-31,5.32,0.0,4,1,1.33,5.32
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,CONTROL,Very High,Medium Engagement,2026-07-01,2026-07-31,3.39,0.0,8,1,0.42,3.39
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,CONTROL,Very Low,High Engagement,2026-07-01,2026-07-31,0.0,0.0,2,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,CONTROL,Very Low,Medium Engagement,2026-07-01,2026-07-31,0.0,0.0,1,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,TEST,High,High Engagement,2026-07-01,2026-07-31,13.89,5.3,38,3,0.37,4.63
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,TEST,High,Low Engagement,2026-07-01,2026-07-31,29.66,3.5,20,3,1.48,9.89
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,TEST,High,Medium Engagement,2026-07-01,2026-07-31,14.41,4.4,29,3,0.5,4.8
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,TEST,Low,High Engagement,2026-07-01,2026-07-31,12.14,3.0,20,2,0.61,6.07
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,TEST,Low,Low Engagement,2026-07-01,2026-07-31,11.04,2.4,14,2,0.79,5.52
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,TEST,Low,Medium Engagement,2026-07-01,2026-07-31,0.0,1.0,10,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,TEST,Moderate,High Engagement,2026-07-01,2026-07-31,10.76,4.7,32,3,0.34,3.59
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,TEST,Moderate,Low Engagement,2026-07-01,2026-07-31,20.98,5.0,30,4,0.7,5.25
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,TEST,Moderate,Medium Engagement,2026-07-01,2026-07-31,3.37,2.5,20,1,0.17,3.37
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,TEST,Very High,High Engagement,2026-07-01,2026-07-31,9.09,3.3,28,1,0.32,9.09
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,TEST,Very High,Low Engagement,2026-07-01,2026-07-31,0.0,1.9,19,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,TEST,Very High,Medium Engagement,2026-07-01,2026-07-31,17.31,3.0,15,3,1.15,5.77
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,TEST,Very Low,High Engagement,2026-07-01,2026-07-31,0.0,0.2,2,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,TEST,Very Low,Low Engagement,2026-07-01,2026-07-31,0.0,0.1,1,0,0.0,0.0
CMP-2026-003,Summer Win Big Offer,Win-Back,Medium Value,Win-Back Growth,TEST,Very Low,Medium Engagement,2026-07-01,2026-07-31,0.0,0.3,3,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Champion,High Value,Champion,CONTROL,High,High Engagement,2026-03-01,2026-04-30,0.0,0.0,3,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Champion,High Value,Champion,CONTROL,High,Low Engagement,2026-03-01,2026-04-30,15.66,0.0,2,2,7.83,7.83
CMP-2026-004,Spring Reactivation TM,Champion,High Value,Champion,CONTROL,High,Medium Engagement,2026-03-01,2026-04-30,3.64,0.0,2,1,1.82,3.64
CMP-2026-004,Spring Reactivation TM,Champion,High Value,Champion,CONTROL,Very High,High Engagement,2026-03-01,2026-04-30,64.44,0.0,58,12,1.11,5.37
CMP-2026-004,Spring Reactivation TM,Champion,High Value,Champion,CONTROL,Very High,Low Engagement,2026-03-01,2026-04-30,4.11,0.0,16,1,0.26,4.11
CMP-2026-004,Spring Reactivation TM,Champion,High Value,Champion,CONTROL,Very High,Medium Engagement,2026-03-01,2026-04-30,72.74,0.0,42,12,1.73,6.06
CMP-2026-004,Spring Reactivation TM,Champion,High Value,Champion,TEST,High,High Engagement,2026-03-01,2026-04-30,20.03,3.8,18,4,1.11,5.01
CMP-2026-004,Spring Reactivation TM,Champion,High Value,Champion,TEST,High,Low Engagement,2026-03-01,2026-04-30,7.59,1.7,7,2,1.08,3.8
CMP-2026-004,Spring Reactivation TM,Champion,High Value,Champion,TEST,High,Medium Engagement,2026-03-01,2026-04-30,3.95,1.6,11,1,0.36,3.95
CMP-2026-004,Spring Reactivation TM,Champion,High Value,Champion,TEST,Moderate,High Engagement,2026-03-01,2026-04-30,0.0,0.1,1,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Champion,High Value,Champion,TEST,Moderate,Low Engagement,2026-03-01,2026-04-30,0.0,0.1,1,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Champion,High Value,Champion,TEST,Moderate,Medium Engagement,2026-03-01,2026-04-30,0.0,0.2,2,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Champion,High Value,Champion,TEST,Very High,High Engagement,2026-03-01,2026-04-30,377.23,53.8,233,61,1.62,6.18
CMP-2026-004,Spring Reactivation TM,Champion,High Value,Champion,TEST,Very High,Low Engagement,2026-03-01,2026-04-30,219.2,29.7,117,36,1.87,6.09
CMP-2026-004,Spring Reactivation TM,Champion,High Value,Champion,TEST,Very High,Medium Engagement,2026-03-01,2026-04-30,196.94,28.8,123,33,1.6,5.97
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,CONTROL,High,High Engagement,2026-03-01,2026-04-30,145.19,0.0,98,26,1.48,5.58
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,CONTROL,High,Low Engagement,2026-03-01,2026-04-30,68.6,0.0,58,13,1.18,5.28
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,CONTROL,High,Medium Engagement,2026-03-01,2026-04-30,84.82,0.0,40,12,2.12,7.07
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,CONTROL,Moderate,High Engagement,2026-03-01,2026-04-30,68.74,0.0,58,11,1.19,6.25
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,CONTROL,Moderate,Low Engagement,2026-03-01,2026-04-30,47.32,0.0,36,8,1.31,5.92
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,CONTROL,Moderate,Medium Engagement,2026-03-01,2026-04-30,46.08,0.0,32,7,1.44,6.58
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,CONTROL,Very High,High Engagement,2026-03-01,2026-04-30,78.75,0.0,59,15,1.33,5.25
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,CONTROL,Very High,Low Engagement,2026-03-01,2026-04-30,46.38,0.0,37,10,1.25,4.64
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,CONTROL,Very High,Medium Engagement,2026-03-01,2026-04-30,20.39,0.0,32,3,0.64,6.8
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,TEST,High,High Engagement,2026-03-01,2026-04-30,446.06,76.6,326,88,1.37,5.07
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,TEST,High,Low Engagement,2026-03-01,2026-04-30,377.22,51.4,199,63,1.9,5.99
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,TEST,High,Medium Engagement,2026-03-01,2026-04-30,373.41,57.5,220,71,1.7,5.26
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,TEST,Moderate,High Engagement,2026-03-01,2026-04-30,400.63,56.4,219,69,1.83,5.81
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,TEST,Moderate,Low Engagement,2026-03-01,2026-04-30,272.32,36.8,138,46,1.97,5.92
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,TEST,Moderate,Medium Engagement,2026-03-01,2026-04-30,199.57,29.9,134,33,1.49,6.05
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,TEST,Very High,High Engagement,2026-03-01,2026-04-30,353.98,58.0,250,66,1.42,5.36
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,TEST,Very High,Low Engagement,2026-03-01,2026-04-30,192.9,32.5,150,35,1.29,5.51
CMP-2026-004,Spring Reactivation TM,Champion,Medium Value,Upsell - Scale,TEST,Very High,Medium Engagement,2026-03-01,2026-04-30,223.13,35.0,145,41,1.54,5.44
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,High Value,Churn Watchlist,CONTROL,High,High Engagement,2026-03-01,2026-04-30,0.0,0.0,1,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,High Value,Churn Watchlist,CONTROL,High,Low Engagement,2026-03-01,2026-04-30,0.0,0.0,1,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,High Value,Churn Watchlist,CONTROL,Very High,High Engagement,2026-03-01,2026-04-30,13.58,0.0,36,2,0.38,6.79
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,High Value,Churn Watchlist,CONTROL,Very High,Low Engagement,2026-03-01,2026-04-30,25.99,0.0,13,4,2.0,6.5
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,High Value,Churn Watchlist,CONTROL,Very High,Medium Engagement,2026-03-01,2026-04-30,32.5,0.0,13,4,2.5,8.13
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,High Value,Churn Watchlist,TEST,High,High Engagement,2026-03-01,2026-04-30,0.0,0.3,3,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,High Value,Churn Watchlist,TEST,High,Low Engagement,2026-03-01,2026-04-30,0.0,0.7,7,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,High Value,Churn Watchlist,TEST,High,Medium Engagement,2026-03-01,2026-04-30,0.0,0.3,3,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,High Value,Churn Watchlist,TEST,Moderate,High Engagement,2026-03-01,2026-04-30,4.27,0.6,1,1,4.27,4.27
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,High Value,Churn Watchlist,TEST,Moderate,Medium Engagement,2026-03-01,2026-04-30,0.0,0.1,1,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,High Value,Churn Watchlist,TEST,Very High,High Engagement,2026-03-01,2026-04-30,193.86,30.0,145,31,1.34,6.25
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,High Value,Churn Watchlist,TEST,Very High,Low Engagement,2026-03-01,2026-04-30,54.55,9.2,52,8,1.05,6.82
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,High Value,Churn Watchlist,TEST,Very High,Medium Engagement,2026-03-01,2026-04-30,50.16,12.4,74,10,0.68,5.02
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,CONTROL,High,High Engagement,2026-03-01,2026-04-30,15.23,0.0,22,4,0.69,3.81
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,CONTROL,High,Low Engagement,2026-03-01,2026-04-30,2.94,0.0,8,1,0.37,2.94
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,CONTROL,High,Medium Engagement,2026-03-01,2026-04-30,24.05,0.0,12,5,2.0,4.81
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,CONTROL,Moderate,High Engagement,2026-03-01,2026-04-30,21.77,0.0,29,3,0.75,7.26
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,CONTROL,Moderate,Low Engagement,2026-03-01,2026-04-30,20.08,0.0,11,3,1.83,6.69
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,CONTROL,Moderate,Medium Engagement,2026-03-01,2026-04-30,20.01,0.0,22,5,0.91,4.0
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,CONTROL,Very High,High Engagement,2026-03-01,2026-04-30,0.0,0.0,2,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,CONTROL,Very High,Low Engagement,2026-03-01,2026-04-30,0.0,0.0,2,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,CONTROL,Very High,Medium Engagement,2026-03-01,2026-04-30,0.0,0.0,1,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,TEST,High,High Engagement,2026-03-01,2026-04-30,19.73,7.5,50,5,0.39,3.95
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,TEST,High,Low Engagement,2026-03-01,2026-04-30,41.39,6.7,27,8,1.53,5.17
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,TEST,High,Medium Engagement,2026-03-01,2026-04-30,18.63,5.2,32,4,0.58,4.66
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,TEST,Moderate,High Engagement,2026-03-01,2026-04-30,157.23,31.4,154,32,1.02,4.91
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,TEST,Moderate,Low Engagement,2026-03-01,2026-04-30,87.55,18.0,90,18,0.97,4.86
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,TEST,Moderate,Medium Engagement,2026-03-01,2026-04-30,67.29,14.5,70,15,0.96,4.49
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,TEST,Very High,High Engagement,2026-03-01,2026-04-30,14.34,2.5,10,3,1.43,4.78
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,TEST,Very High,Low Engagement,2026-03-01,2026-04-30,0.0,0.5,5,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Low Value,Churn Watchlist,TEST,Very High,Medium Engagement,2026-03-01,2026-04-30,0.0,0.6,6,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,High,High Engagement,2026-03-01,2026-04-30,29.09,0.0,50,5,0.58,5.82
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,High,Low Engagement,2026-03-01,2026-04-30,52.58,0.0,32,7,1.64,7.51
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,High,Medium Engagement,2026-03-01,2026-04-30,40.24,0.0,27,6,1.49,6.71
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,Moderate,High Engagement,2026-03-01,2026-04-30,43.93,0.0,39,8,1.13,5.49
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,Moderate,Low Engagement,2026-03-01,2026-04-30,20.59,0.0,21,4,0.98,5.15
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,Moderate,Medium Engagement,2026-03-01,2026-04-30,48.46,0.0,22,6,2.2,8.08
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,Very High,High Engagement,2026-03-01,2026-04-30,5.04,0.0,28,1,0.18,5.04
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,Very High,Low Engagement,2026-03-01,2026-04-30,5.9,0.0,17,1,0.35,5.9
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,CONTROL,Very High,Medium Engagement,2026-03-01,2026-04-30,0.0,0.0,16,0,0.0,0.0
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,TEST,High,High Engagement,2026-03-01,2026-04-30,165.61,35.4,204,30,0.81,5.52
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,TEST,High,Low Engagement,2026-03-01,2026-04-30,76.37,19.4,114,16,0.67,4.77
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,TEST,High,Medium Engagement,2026-03-01,2026-04-30,120.07,24.6,116,26,1.04,4.62
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,TEST,Moderate,High Engagement,2026-03-01,2026-04-30,173.54,28.0,135,29,1.29,5.98
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,TEST,Moderate,Low Engagement,2026-03-01,2026-04-30,46.79,12.6,81,9,0.58,5.2
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,TEST,Moderate,Medium Engagement,2026-03-01,2026-04-30,94.24,15.2,77,15,1.22,6.28
CMP-2026-004,Spring Reactivation TM,Churn Watchlist,Medium Value,Churn Watchlist,TEST,Very High,High Engagement,2026-03-01,2026-04-30,142.21,23.6,101,27,1.41,5.27
